combined_cell_line,combined_drug,drug_smiles,ln_ic50
BT-483:breast_cancer,"GDC0810:ESR1, ESR2",CCC(=C(C1=CC=C(C=C1)C=CC(=O)O)C2=CC3=C(C=C2)NN=C3)C4=C(C=C(C=C4)F)Cl,0.9776696073734233
OVKATE:Ovarian Cancer,"GDC0810:ESR1, ESR2",CCC(=C(C1=CC=C(C=C1)C=CC(=O)O)C2=CC3=C(C=C2)NN=C3)C4=C(C=C(C=C4)F)Cl,1.4028552935378342
AMO-1:multiple_myeloma,"GDC0810:ESR1, ESR2",CCC(=C(C1=CC=C(C=C1)C=CC(=O)O)C2=CC3=C(C=C2)NN=C3)C4=C(C=C(C=C4)F)Cl,-0.9109434519092234
SU-DHL-5:B-cell non-Hodgkin lymphoma,"GDC0810:ESR1, ESR2",CCC(=C(C1=CC=C(C=C1)C=CC(=O)O)C2=CC3=C(C=C2)NN=C3)C4=C(C=C(C=C4)F)Cl,-0.9368002622762556
NCI-H226:lung_cancer,GNE-317:PI3Kalpha,CC1=C(SC2=C1N=C(N=C2N3CCOCC3)C4=CN=C(N=C4)N)C5(COC5)OC,-0.6013626675945211
NCI-H522:lung_cancer,GNE-317:PI3Kalpha,CC1=C(SC2=C1N=C(N=C2N3CCOCC3)C4=CN=C(N=C4)N)C5(COC5)OC,-0.5144799800078659
Saos-2:osteosarcoma,GNE-317:PI3Kalpha,CC1=C(SC2=C1N=C(N=C2N3CCOCC3)C4=CN=C(N=C4)N)C5(COC5)OC,-0.4638069511716447
HCC1428:breast_cancer,GNE-317:PI3Kalpha,CC1=C(SC2=C1N=C(N=C2N3CCOCC3)C4=CN=C(N=C4)N)C5(COC5)OC,-0.6091175062337604
JJN-3:multiple_myeloma,GNE-317:PI3Kalpha,CC1=C(SC2=C1N=C(N=C2N3CCOCC3)C4=CN=C(N=C4)N)C5(COC5)OC,-0.5631093827002656
HL-60:leukaemia,GSK2578215A:LRRK2,C1=CC=C(C=C1)COC2=C(C=C(C=C2)C3=CC(=NC=C3)F)C(=O)NC4=CN=CC=C4,-1.279740814388532
SW620:colon_cancer,GSK2578215A:LRRK2,C1=CC=C(C=C1)COC2=C(C=C(C=C2)C3=CC(=NC=C3)F)C(=O)NC4=CN=CC=C4,0.7063943620773089
CAL-120:breast_cancer,GSK2578215A:LRRK2,C1=CC=C(C=C1)COC2=C(C=C(C=C2)C3=CC(=NC=C3)F)C(=O)NC4=CN=CC=C4,0.8081845798065787
MDA-MB-175-VII:invasive_ductal_carcinoma,GSK2578215A:LRRK2,C1=CC=C(C=C1)COC2=C(C=C(C=C2)C3=CC(=NC=C3)F)C(=O)NC4=CN=CC=C4,0.8182047163827065
MV-4-11:leukaemia,GSK2578215A:LRRK2,C1=CC=C(C=C1)COC2=C(C=C(C=C2)C3=CC(=NC=C3)F)C(=O)NC4=CN=CC=C4,-1.0606502934161681
RPMI-8402:TALL,GSK2578215A:LRRK2,C1=CC=C(C=C1)COC2=C(C=C(C=C2)C3=CC(=NC=C3)F)C(=O)NC4=CN=CC=C4,-1.1285377903372198
AsPC-1:pancreatic_cancer,GSK2578215A:LRRK2,C1=CC=C(C=C1)COC2=C(C=C(C=C2)C3=CC(=NC=C3)F)C(=O)NC4=CN=CC=C4,0.8681690486576665
BT-483:breast_cancer,GSK2578215A:LRRK2,C1=CC=C(C=C1)COC2=C(C=C(C=C2)C3=CC(=NC=C3)F)C(=O)NC4=CN=CC=C4,0.8781736722906333
OVKATE:Ovarian Cancer,GSK2578215A:LRRK2,C1=CC=C(C=C1)COC2=C(C=C(C=C2)C3=CC(=NC=C3)F)C(=O)NC4=CN=CC=C4,1.2395301291120446
HCC1428:breast_cancer,GSK2578215A:LRRK2,C1=CC=C(C=C1)COC2=C(C=C(C=C2)C3=CC(=NC=C3)F)C(=O)NC4=CN=CC=C4,0.7297715509506194
HPAC:Pancreatic Cancer,GSK2578215A:LRRK2,C1=CC=C(C=C1)COC2=C(C=C(C=C2)C3=CC(=NC=C3)F)C(=O)NC4=CN=CC=C4,0.8613160018985115
WSU-DLCL2:diffuse large cell lymphoma non-cleaved type,GSK2578215A:LRRK2,C1=CC=C(C=C1)COC2=C(C=C(C=C2)C3=CC(=NC=C3)F)C(=O)NC4=CN=CC=C4,-0.9708348431013439
NCI-H2347:lung_cancer,I-BRD9:BRD9,CCN1C=C(C2=C(C1=O)C=C(S2)C(=NC3CCS(=O)(=O)CC3)N)C4=CC(=CC=C4)C(F)(F)F,0.7234916666177375
KMS-12-BM:Multiple Myeloma,I-BRD9:BRD9,CCN1C=C(C2=C(C1=O)C=C(S2)C(=NC3CCS(=O)(=O)CC3)N)C4=CC(=CC=C4)C(F)(F)F,-1.5045821466849096
RPMI-8402:TALL,I-BRD9:BRD9,CCN1C=C(C2=C(C1=O)C=C(S2)C(=NC3CCS(=O)(=O)CC3)N)C4=CC(=CC=C4)C(F)(F)F,-1.408021831977713
AsPC-1:pancreatic_cancer,I-BRD9:BRD9,CCN1C=C(C2=C(C1=O)C=C(S2)C(=NC3CCS(=O)(=O)CC3)N)C4=CC(=CC=C4)C(F)(F)F,0.7908076340539012
SU-DHL-5:B-cell non-Hodgkin lymphoma,I-BRD9:BRD9,CCN1C=C(C2=C(C1=O)C=C(S2)C(=NC3CCS(=O)(=O)CC3)N)C4=CC(=CC=C4)C(F)(F)F,-1.4729087991031018
WSU-DLCL2:diffuse large cell lymphoma non-cleaved type,I-BRD9:BRD9,CCN1C=C(C2=C(C1=O)C=C(S2)C(=NC3CCS(=O)(=O)CC3)N)C4=CC(=CC=C4)C(F)(F)F,-1.431095701988686
NCI-H226:lung_cancer,Telomerase Inhibitor IX:Telomerase,C1=CC(=CC(=C1)NC(=O)C2=C(C(=CC=C2)O)O)NC(=O)C3=C(C(=CC=C3)O)O,0.09498436620437273
AsPC-1:pancreatic_cancer,Telomerase Inhibitor IX:Telomerase,C1=CC(=CC(=C1)NC(=O)C2=C(C(=CC=C2)O)O)NC(=O)C3=C(C(=CC=C3)O)O,0.25665495277141104
HCC-15:lung_cancer,Telomerase Inhibitor IX:Telomerase,C1=CC(=CC(=C1)NC(=O)C2=C(C(=CC=C2)O)O)NC(=O)C3=C(C(=CC=C3)O)O,-0.6101038028305389
OVKATE:Ovarian Cancer,Telomerase Inhibitor IX:Telomerase,C1=CC(=CC(=C1)NC(=O)C2=C(C(=CC=C2)O)O)NC(=O)C3=C(C(=CC=C3)O)O,0.36395512297034877
SUIT-2:moderately differentiated tubular adenocarcinoma,Telomerase Inhibitor IX:Telomerase,C1=CC(=CC(=C1)NC(=O)C2=C(C(=CC=C2)O)O)NC(=O)C3=C(C(=CC=C3)O)O,-0.3794169486097946
HPAC:Pancreatic Cancer,Telomerase Inhibitor IX:Telomerase,C1=CC(=CC(=C1)NC(=O)C2=C(C(=CC=C2)O)O)NC(=O)C3=C(C(=CC=C3)O)O,-0.7519553798030422
NCI-H929:multiple_myeloma,MIRA-1:TP53,CCC(=O)OCN1C(=O)C=CC1=O,-1.14244065329247
PF-382:TALL,MIRA-1:TP53,CCC(=O)OCN1C(=O)C=CC1=O,-1.289109815587234
RPMI-8402:TALL,MIRA-1:TP53,CCC(=O)OCN1C(=O)C=CC1=O,-1.3894626366620098
AsPC-1:pancreatic_cancer,MIRA-1:TP53,CCC(=O)OCN1C(=O)C=CC1=O,1.3456843826937817
OVKATE:Ovarian Cancer,MIRA-1:TP53,CCC(=O)OCN1C(=O)C=CC1=O,1.4319236913745907
AMO-1:multiple_myeloma,MIRA-1:TP53,CCC(=O)OCN1C(=O)C=CC1=O,-1.1666894246302346
SU-DHL-5:B-cell non-Hodgkin lymphoma,MIRA-1:TP53,CCC(=O)OCN1C(=O)C=CC1=O,-1.476537194861449
SK-OV-3:ovarian_cancer,NVP-ADW742:IGF1R,C1CCN(C1)CC2CC(C2)N3C=C(C4=C(N=CN=C43)N)C5=CC(=CC=C5)OCC6=CC=CC=C6,0.44621576996564427
MDA-MB-175-VII:invasive_ductal_carcinoma,NVP-ADW742:IGF1R,C1CCN(C1)CC2CC(C2)N3C=C(C4=C(N=CN=C43)N)C5=CC(=CC=C5)OCC6=CC=CC=C6,0.8176654374901801
AsPC-1:pancreatic_cancer,NVP-ADW742:IGF1R,C1CCN(C1)CC2CC(C2)N3C=C(C4=C(N=CN=C43)N)C5=CC(=CC=C5)OCC6=CC=CC=C6,0.4231447576020957
BT-483:breast_cancer,NVP-ADW742:IGF1R,C1CCN(C1)CC2CC(C2)N3C=C(C4=C(N=CN=C43)N)C5=CC(=CC=C5)OCC6=CC=CC=C6,1.2158937107938028
NCI-H226:lung_cancer,"P22077:USP7, USP47",CC(=O)C1=CC(=C(S1)SC2=C(C=C(C=C2)F)F)[N+](=O)[O-],0.98539791071515
AsPC-1:pancreatic_cancer,"P22077:USP7, USP47",CC(=O)C1=CC(=C(S1)SC2=C(C=C(C=C2)F)F)[N+](=O)[O-],1.3665162241826077
BT-483:breast_cancer,"P22077:USP7, USP47",CC(=O)C1=CC(=C(S1)SC2=C(C=C(C=C2)F)F)[N+](=O)[O-],1.181645214647228
OVKATE:Ovarian Cancer,"P22077:USP7, USP47",CC(=O)C1=CC(=C(S1)SC2=C(C=C(C=C2)F)F)[N+](=O)[O-],1.4168753200374866
SBC-5:lung_cancer,Savolitinib:MET,CC(C1=CN2C=CN=C2C=C1)N3C4=NC(=CN=C4N=N3)C5=CN(N=C5)C,-2.0694565789568684
NCI-H226:lung_cancer,Savolitinib:MET,CC(C1=CN2C=CN=C2C=C1)N3C4=NC(=CN=C4N=N3)C5=CN(N=C5)C,-0.02186075462754304
MDA-MB-175-VII:invasive_ductal_carcinoma,Savolitinib:MET,CC(C1=CN2C=CN=C2C=C1)N3C4=NC(=CN=C4N=N3)C5=CN(N=C5)C,0.08766633938572646
AsPC-1:pancreatic_cancer,Savolitinib:MET,CC(C1=CN2C=CN=C2C=C1)N3C4=NC(=CN=C4N=N3)C5=CN(N=C5)C,0.48993940850097223
TT:medulla_carcinoma,Savolitinib:MET,CC(C1=CN2C=CN=C2C=C1)N3C4=NC(=CN=C4N=N3)C5=CN(N=C5)C,0.006447508994312606
OVKATE:Ovarian Cancer,Savolitinib:MET,CC(C1=CN2C=CN=C2C=C1)N3C4=NC(=CN=C4N=N3)C5=CN(N=C5)C,0.32137127752202643
NCI-H226:lung_cancer,UMI-77:MCL1,C1=CC=C2C(=C1)C(=CC(=C2O)SCC(=O)O)NS(=O)(=O)C3=CC=C(C=C3)Br,0.9823402279709982
LoVo:colorectal_cancer,UMI-77:MCL1,C1=CC=C2C(=C1)C(=CC(=C2O)SCC(=O)O)NS(=O)(=O)C3=CC=C(C=C3)Br,0.25707380223676496
ZR-75-30:breast_cancer,UMI-77:MCL1,C1=CC=C2C(=C1)C(=CC(=C2O)SCC(=O)O)NS(=O)(=O)C3=CC=C(C=C3)Br,0.34779839266790735
AsPC-1:pancreatic_cancer,UMI-77:MCL1,C1=CC=C2C(=C1)C(=CC(=C2O)SCC(=O)O)NS(=O)(=O)C3=CC=C(C=C3)Br,1.4149329362595593
TT:medulla_carcinoma,UMI-77:MCL1,C1=CC=C2C(=C1)C(=CC(=C2O)SCC(=O)O)NS(=O)(=O)C3=CC=C(C=C3)Br,0.736820958911368
BT-474:breast_cancer,UMI-77:MCL1,C1=CC=C2C(=C1)C(=CC(=C2O)SCC(=O)O)NS(=O)(=O)C3=CC=C(C=C3)Br,0.4319336563736362
BT-483:breast_cancer,UMI-77:MCL1,C1=CC=C2C(=C1)C(=CC(=C2O)SCC(=O)O)NS(=O)(=O)C3=CC=C(C=C3)Br,0.5004812698497338
EN:Endometrial Cancer,UMI-77:MCL1,C1=CC=C2C(=C1)C(=CC(=C2O)SCC(=O)O)NS(=O)(=O)C3=CC=C(C=C3)Br,0.22398265329708839
OV-90:malignant_papillary_serous_adenocarcinoma,UMI-77:MCL1,C1=CC=C2C(=C1)C(=CC(=C2O)SCC(=O)O)NS(=O)(=O)C3=CC=C(C=C3)Br,0.3994569016302143
VMRC-LCD:lung_cancer,"WIKI4:TNKS1, TNKS2",COC1=CC=C(C=C1)N2C(=NN=C2SCCCN3C(=O)C4=CC=CC5=C4C(=CC=C5)C3=O)C6=CC=NC=C6,0.40630668250659846
HCC2157:ductal_carcinoma,"WIKI4:TNKS1, TNKS2",COC1=CC=C(C=C1)N2C(=NN=C2SCCCN3C(=O)C4=CC=CC5=C4C(=CC=C5)C3=O)C6=CC=NC=C6,-1.3961291198678836
SK-OV-3:ovarian_cancer,"WIKI4:TNKS1, TNKS2",COC1=CC=C(C=C1)N2C(=NN=C2SCCCN3C(=O)C4=CC=CC5=C4C(=CC=C5)C3=O)C6=CC=NC=C6,0.2191303679703879
SW620:colon_cancer,"WIKI4:TNKS1, TNKS2",COC1=CC=C(C=C1)N2C(=NN=C2SCCCN3C(=O)C4=CC=CC5=C4C(=CC=C5)C3=O)C6=CC=NC=C6,0.3499469352957405
ZR-75-30:breast_cancer,"WIKI4:TNKS1, TNKS2",COC1=CC=C(C=C1)N2C(=NN=C2SCCCN3C(=O)C4=CC=CC5=C4C(=CC=C5)C3=O)C6=CC=NC=C6,0.6676679324166355
AsPC-1:pancreatic_cancer,"WIKI4:TNKS1, TNKS2",COC1=CC=C(C=C1)N2C(=NN=C2SCCCN3C(=O)C4=CC=CC5=C4C(=CC=C5)C3=O)C6=CC=NC=C6,1.0639313689982823
OV-90:malignant_papillary_serous_adenocarcinoma,"WIKI4:TNKS1, TNKS2",COC1=CC=C(C=C1)N2C(=NN=C2SCCCN3C(=O)C4=CC=CC5=C4C(=CC=C5)C3=O)C6=CC=NC=C6,0.2296938657925061
SK-N-FI:neuroblastoma,Sepantronium bromide:BIRC5,CC1=[N+](C2=C(N1CCOC)C(=O)C3=CC=CC=C3C2=O)CC4=NC=CN=C4.[Br-],-1.1341273486994257
AsPC-1:pancreatic_cancer,MIM1:MCL1,CC1=CSC(=NC2CCCCC2)N1N=CC3=C(C(=C(C=C3)O)O)O,0.8628121844428793
UACC-812:invasive_ductal_carcinoma,MIM1:MCL1,CC1=CSC(=NC2CCCCC2)N1N=CC3=C(C(=C(C=C3)O)O)O,0.49949619795899425
HCC1428:breast_cancer,MIM1:MCL1,CC1=CSC(=NC2CCCCC2)N1N=CC3=C(C(=C(C=C3)O)O)O,0.7299054521442216
TT:medulla_carcinoma,WEHI-539:BCL-XL,C1CC2=C(C=C(C=C2)C3=NC(=C(S3)CCCOC4=CC=C(C=C4)CN)C(=O)O)C(=NNC5=NC6=CC=CC=C6S5)C1,0.7927614484215261
NCI-H2347:lung_cancer,ICL-SIRT078:SIR2,COC1=C(C2=CC=CC=C2C=C1)CN3C=NC4=C(C3=O)C5=C(S4)CC(CC5)NCC6=CN=CC=C6,0.8778095263616901
NCI-H226:lung_cancer,ICL-SIRT078:SIR2,COC1=C(C2=CC=CC=C2C=C1)CN3C=NC4=C(C3=O)C5=C(S4)CC(CC5)NCC6=CN=CC=C6,0.969325685129403
SK-OV-3:ovarian_cancer,ICL-SIRT078:SIR2,COC1=C(C2=CC=CC=C2C=C1)CN3C=NC4=C(C3=O)C5=C(S4)CC(CC5)NCC6=CN=CC=C6,0.9362765844304001
AsPC-1:pancreatic_cancer,ICL-SIRT078:SIR2,COC1=C(C2=CC=CC=C2C=C1)CN3C=NC4=C(C3=O)C5=C(S4)CC(CC5)NCC6=CN=CC=C6,0.9564025870053896
TT:medulla_carcinoma,ICL-SIRT078:SIR2,COC1=C(C2=CC=CC=C2C=C1)CN3C=NC4=C(C3=O)C5=C(S4)CC(CC5)NCC6=CN=CC=C6,0.8481781719823184
BT-483:breast_cancer,ICL-SIRT078:SIR2,COC1=C(C2=CC=CC=C2C=C1)CN3C=NC4=C(C3=O)C5=C(S4)CC(CC5)NCC6=CN=CC=C6,1.092924651531311
SK-OV-3:ovarian_cancer,GSK343:EZH2,CCCC1=C(C(=O)NC(=C1)C)CNC(=O)C2=C3C=NN(C3=CC(=C2)C4=CC(=NC=C4)N5CCN(CC5)C)C(C)C,0.8455087210525445
SW620:colon_cancer,GSK343:EZH2,CCCC1=C(C(=O)NC(=C1)C)CNC(=O)C2=C3C=NN(C3=CC(=C2)C4=CC(=NC=C4)N5CCN(CC5)C)C(C)C,0.9791457863858201
AsPC-1:pancreatic_cancer,GSK343:EZH2,CCCC1=C(C(=O)NC(=C1)C)CNC(=O)C2=C3C=NN(C3=CC(=C2)C4=CC(=NC=C4)N5CCN(CC5)C)C(C)C,0.9028980378068941
SU-DHL-5:B-cell non-Hodgkin lymphoma,GSK343:EZH2,CCCC1=C(C(=O)NC(=C1)C)CNC(=O)C2=C3C=NN(C3=CC(=C2)C4=CC(=NC=C4)N5CCN(CC5)C)C(C)C,-1.4259445883884585
SU-DHL-6:B-cell non-Hodgkin lymphoma,GSK343:EZH2,CCCC1=C(C(=O)NC(=C1)C)CNC(=O)C2=C3C=NN(C3=CC(=C2)C4=CC(=NC=C4)N5CCN(CC5)C)C(C)C,-1.4112366853302087
WSU-DLCL2:diffuse large cell lymphoma non-cleaved type,GSK343:EZH2,CCCC1=C(C(=O)NC(=C1)C)CNC(=O)C2=C3C=NN(C3=CC(=C2)C4=CC(=NC=C4)N5CCN(CC5)C)C(C)C,-1.4283356228120228
KARPAS-299:CD30+_anaplastic_large_cell_lymphoma,"UNC0638:G9A, GLP",CC(C)N1CCC(CC1)NC2=NC(=NC3=CC(=C(C=C32)OC)OCCCN4CCCC4)C5CCCCC5,-1.6403069275794124
P12-ICHIKAWA:TALL,"UNC0638:G9A, GLP",CC(C)N1CCC(CC1)NC2=NC(=NC3=CC(=C(C=C32)OC)OCCCN4CCCC4)C5CCCCC5,-1.7239710876954546
Raji:lymphoma,"UNC0638:G9A, GLP",CC(C)N1CCC(CC1)NC2=NC(=NC3=CC(=C(C=C32)OC)OCCCN4CCCC4)C5CCCCC5,-1.6123260687053282
RPMI-8402:TALL,"UNC0638:G9A, GLP",CC(C)N1CCC(CC1)NC2=NC(=NC3=CC(=C(C=C32)OC)OCCCN4CCCC4)C5CCCCC5,-1.745503461038615
AsPC-1:pancreatic_cancer,"UNC0638:G9A, GLP",CC(C)N1CCC(CC1)NC2=NC(=NC3=CC(=C(C=C32)OC)OCCCN4CCCC4)C5CCCCC5,1.1066376850505089
BT-483:breast_cancer,"UNC0638:G9A, GLP",CC(C)N1CCC(CC1)NC2=NC(=NC3=CC(=C(C=C32)OC)OCCCN4CCCC4)C5CCCCC5,0.8004015729284412
OVKATE:Ovarian Cancer,"UNC0638:G9A, GLP",CC(C)N1CCC(CC1)NC2=NC(=NC3=CC(=C(C=C32)OC)OCCCN4CCCC4)C5CCCCC5,0.7301132439355131
AMO-1:multiple_myeloma,"UNC0638:G9A, GLP",CC(C)N1CCC(CC1)NC2=NC(=NC3=CC(=C(C=C32)OC)OCCCN4CCCC4)C5CCCCC5,-1.6307436063558485
SU-DHL-5:B-cell non-Hodgkin lymphoma,"UNC0638:G9A, GLP",CC(C)N1CCC(CC1)NC2=NC(=NC3=CC(=C(C=C32)OC)OCCCN4CCCC4)C5CCCCC5,-1.7260396161954035
NCI-H226:lung_cancer,"AGK2:BAZ2A, BAZ2B",C1=CC2=C(C=CC=N2)C(=C1)NC(=O)C(=CC3=CC=C(O3)C4=C(C=CC(=C4)Cl)Cl)C#N,0.7015281967488328
MFE-280:recurrent_endometrial_carcinoma,"AGK2:BAZ2A, BAZ2B",C1=CC2=C(C=CC=N2)C(=C1)NC(=O)C(=CC3=CC=C(O3)C4=C(C=CC(=C4)Cl)Cl)C#N,-0.0032537957763170955
MV-4-11:leukaemia,"AGK2:BAZ2A, BAZ2B",C1=CC2=C(C=CC=N2)C(=C1)NC(=O)C(=CC3=CC=C(O3)C4=C(C=CC(=C4)Cl)Cl)C#N,-1.6278263565708408
AsPC-1:pancreatic_cancer,"AGK2:BAZ2A, BAZ2B",C1=CC2=C(C=CC=N2)C(=C1)NC(=O)C(=CC3=CC=C(O3)C4=C(C=CC(=C4)Cl)Cl)C#N,0.5278730451190367
CAL-148:breast_cancer,"AGK2:BAZ2A, BAZ2B",C1=CC2=C(C=CC=N2)C(=C1)NC(=O)C(=CC3=CC=C(O3)C4=C(C=CC(=C4)Cl)Cl)C#N,-1.6209284039235872
TT:medulla_carcinoma,"AGK2:BAZ2A, BAZ2B",C1=CC2=C(C=CC=N2)C(=C1)NC(=O)C(=CC3=CC=C(O3)C4=C(C=CC(=C4)Cl)Cl)C#N,0.31850138303719516
BT-483:breast_cancer,"AGK2:BAZ2A, BAZ2B",C1=CC2=C(C=CC=N2)C(=C1)NC(=O)C(=CC3=CC=C(O3)C4=C(C=CC(=C4)Cl)Cl)C#N,0.2603070261798465
OVKATE:Ovarian Cancer,"AGK2:BAZ2A, BAZ2B",C1=CC2=C(C=CC=N2)C(=C1)NC(=O)C(=CC3=CC=C(O3)C4=C(C=CC(=C4)Cl)Cl)C#N,0.723347967775823
NCI-H2347:lung_cancer,"Foretinib:MET, KDR, TIE2, VEGFR3/FLT4, RON, PDGFR, FGFR1, EGFR",COC1=CC2=C(C=CN=C2C=C1OCCCN3CCOCC3)OC4=C(C=C(C=C4)NC(=O)C5(CC5)C(=O)NC6=CC=C(C=C6)F)F,-0.39473148939271846
T24:transitional_cell_carcinoma,"Foretinib:MET, KDR, TIE2, VEGFR3/FLT4, RON, PDGFR, FGFR1, EGFR",COC1=CC2=C(C=CN=C2C=C1OCCCN3CCOCC3)OC4=C(C=C(C=C4)NC(=O)C5(CC5)C(=O)NC6=CC=C(C=C6)F)F,-0.6338304411603233
PC-3:prostate_cancer,"Foretinib:MET, KDR, TIE2, VEGFR3/FLT4, RON, PDGFR, FGFR1, EGFR",COC1=CC2=C(C=CN=C2C=C1OCCCN3CCOCC3)OC4=C(C=C(C=C4)NC(=O)C5(CC5)C(=O)NC6=CC=C(C=C6)F)F,-0.42268213885117273
HCC1419:breast_cancer,"Foretinib:MET, KDR, TIE2, VEGFR3/FLT4, RON, PDGFR, FGFR1, EGFR",COC1=CC2=C(C=CN=C2C=C1OCCCN3CCOCC3)OC4=C(C=C(C=C4)NC(=O)C5(CC5)C(=O)NC6=CC=C(C=C6)F)F,-0.2719277654454975
BT-474:breast_cancer,"Foretinib:MET, KDR, TIE2, VEGFR3/FLT4, RON, PDGFR, FGFR1, EGFR",COC1=CC2=C(C=CN=C2C=C1OCCCN3CCOCC3)OC4=C(C=C(C=C4)NC(=O)C5(CC5)C(=O)NC6=CC=C(C=C6)F)F,-0.4696590048615529
BT-483:breast_cancer,"Foretinib:MET, KDR, TIE2, VEGFR3/FLT4, RON, PDGFR, FGFR1, EGFR",COC1=CC2=C(C=CN=C2C=C1OCCCN3CCOCC3)OC4=C(C=C(C=C4)NC(=O)C5(CC5)C(=O)NC6=CC=C(C=C6)F)F,1.153883578154133
MDA-MB-436:breast_cancer,"Foretinib:MET, KDR, TIE2, VEGFR3/FLT4, RON, PDGFR, FGFR1, EGFR",COC1=CC2=C(C=CN=C2C=C1OCCCN3CCOCC3)OC4=C(C=C(C=C4)NC(=O)C5(CC5)C(=O)NC6=CC=C(C=C6)F)F,-0.5155471072032214
SK-N-DZ:neuroblastoma,BIBR-1532:TERT,CC(=CC(=O)NC1=CC=CC=C1C(=O)O)C2=CC3=CC=CC=C3C=C2,-1.138686929282794
NCI-H226:lung_cancer,BIBR-1532:TERT,CC(=CC(=O)NC1=CC=CC=C1C(=O)O)C2=CC3=CC=CC=C3C=C2,0.9195487328784172
Raji:lymphoma,BIBR-1532:TERT,CC(=CC(=O)NC1=CC=CC=C1C(=O)O)C2=CC3=CC=CC=C3C=C2,-0.9226398028174594
BT-483:breast_cancer,BIBR-1532:TERT,CC(=CC(=O)NC1=CC=CC=C1C(=O)O)C2=CC3=CC=CC=C3C=C2,0.8851226543561802
OVKATE:Ovarian Cancer,BIBR-1532:TERT,CC(=CC(=O)NC1=CC=CC=C1C(=O)O)C2=CC3=CC=CC=C3C=C2,1.0428807133638132
JJN-3:multiple_myeloma,BIBR-1532:TERT,CC(=CC(=O)NC1=CC=CC=C1C(=O)O)C2=CC3=CC=CC=C3C=C2,-1.2252842603623515
SU-DHL-10:diffuse_histiocytic_lymphoma,BIBR-1532:TERT,CC(=CC(=O)NC1=CC=CC=C1C(=O)O)C2=CC3=CC=CC=C3C=C2,-1.043861614797579
SW620:colon_cancer,AMG-319:PI3K (beta sparing),CC(C1=C(N=C2C=C(C=CC2=C1)F)C3=CC=CC=N3)NC4=NC=NC5=C4NC=N5,0.8386948648866389
CAL-120:breast_cancer,AMG-319:PI3K (beta sparing),CC(C1=C(N=C2C=C(C=CC2=C1)F)C3=CC=CC=N3)NC4=NC=NC5=C4NC=N5,0.87885828296646
MDA-MB-175-VII:invasive_ductal_carcinoma,AMG-319:PI3K (beta sparing),CC(C1=C(N=C2C=C(C=CC2=C1)F)C3=CC=CC=N3)NC4=NC=NC5=C4NC=N5,0.9740203916124126
RPMI-8402:TALL,AMG-319:PI3K (beta sparing),CC(C1=C(N=C2C=C(C=CC2=C1)F)C3=CC=CC=N3)NC4=NC=NC5=C4NC=N5,-1.2510475848350695
THP-1:acute_monocytic_leukemia,AMG-319:PI3K (beta sparing),CC(C1=C(N=C2C=C(C=CC2=C1)F)C3=CC=CC=N3)NC4=NC=NC5=C4NC=N5,-1.3047419634696171
AsPC-1:pancreatic_cancer,AMG-319:PI3K (beta sparing),CC(C1=C(N=C2C=C(C=CC2=C1)F)C3=CC=CC=N3)NC4=NC=NC5=C4NC=N5,0.9958585332299882
BT-483:breast_cancer,AMG-319:PI3K (beta sparing),CC(C1=C(N=C2C=C(C=CC2=C1)F)C3=CC=CC=N3)NC4=NC=NC5=C4NC=N5,0.8799490878119037
WSU-DLCL2:diffuse large cell lymphoma non-cleaved type,AMG-319:PI3K (beta sparing),CC(C1=C(N=C2C=C(C=CC2=C1)F)C3=CC=CC=N3)NC4=NC=NC5=C4NC=N5,-1.4018627853073506
MDA-MB-175-VII:invasive_ductal_carcinoma,"MK-8776:CHEK1, CHEK2, CDK2",CN1C=C(C=N1)C2=C3N=C(C(=C(N3N=C2)N)Br)C4CCCNC4,0.5166775989807708
NCI-H1666:lung_cancer,"MK-8776:CHEK1, CHEK2, CDK2",CN1C=C(C=N1)C2=C3N=C(C(=C(N3N=C2)N)Br)C4CCCNC4,0.48935154960222993
BT-483:breast_cancer,"MK-8776:CHEK1, CHEK2, CDK2",CN1C=C(C=N1)C2=C3N=C(C(=C(N3N=C2)N)Br)C4CCCNC4,0.8570442272343187
OVKATE:Ovarian Cancer,"MK-8776:CHEK1, CHEK2, CDK2",CN1C=C(C=N1)C2=C3N=C(C(=C(N3N=C2)N)Br)C4CCCNC4,0.8884612030186196
ZR-75-30:breast_cancer,"Ulixertinib:ERK1, ERK2",CC(C)NC1=NC=C(C(=C1)C2=CNC(=C2)C(=O)NC(CO)C3=CC(=CC=C3)Cl)Cl,0.08848117713703844
OVKATE:Ovarian Cancer,"Ulixertinib:ERK1, ERK2",CC(C)NC1=NC=C(C(=C1)C2=CNC(=C2)C(=O)NC(CO)C3=CC(=CC=C3)Cl)Cl,0.45453152397076657
Calu-3:lung_cancer,Vinorelbine:Microtubule destabiliser,CCC1=CC2CC(C3=C(CN(C2)C1)C4=CC=CC=C4N3)(C5=C(C=C6C(=C5)C78CCN9C7C(C=CC9)(C(C(C8N6C)(C(=O)OC)O)OC(=O)C)CC)OC)C(=O)OC,-1.3893217954675197
NCI-H1650:lung_cancer,Vinorelbine:Microtubule destabiliser,CCC1=CC2CC(C3=C(CN(C2)C1)C4=CC=CC=C4N3)(C5=C(C=C6C(=C5)C78CCN9C7C(C=CC9)(C(C(C8N6C)(C(=O)OC)O)OC(=O)C)CC)OC)C(=O)OC,-1.1595187707716201
