cell_line_name,drug_name,putative_target,ln_ic50,cell_line_encoded,drug_encoded
U031,Telomerase Inhibitor IX,Telomerase,0.206508,935,135
SNB75,Telomerase Inhibitor IX,Telomerase,1.291022,835,135
U251,Telomerase Inhibitor IX,Telomerase,1.28543,936,135
SF539,Telomerase Inhibitor IX,Telomerase,-0.965356,796,135
SF295,Telomerase Inhibitor IX,Telomerase,0.703306,795,135
SF268,Telomerase Inhibitor IX,Telomerase,1.147787,794,135
KM12,Telomerase Inhibitor IX,Telomerase,0.420079,382,135
OVCAR-8,Telomerase Inhibitor IX,Telomerase,-0.823609,707,135
BONNA-12,Telomerase Inhibitor IX,Telomerase,-0.372755,61,135
BHT-101,Telomerase Inhibitor IX,Telomerase,0.765507,54,135
Becker,Telomerase Inhibitor IX,Telomerase,0.132256,68,135
BE-13,Telomerase Inhibitor IX,Telomerase,-0.972817,49,135
ARH-77,Telomerase Inhibitor IX,Telomerase,-0.551134,37,135
AGS,Telomerase Inhibitor IX,Telomerase,0.430945,31,135
ABC-1,Telomerase Inhibitor IX,Telomerase,0.58375,29,135
A2058,Telomerase Inhibitor IX,Telomerase,-0.252505,16,135
A375,Telomerase Inhibitor IX,Telomerase,-0.731783,20,135
A253,Telomerase Inhibitor IX,Telomerase,0.796428,17,135
8305C,Telomerase Inhibitor IX,Telomerase,1.483298,11,135
647-V,Telomerase Inhibitor IX,Telomerase,-0.107286,6,135
639-V,Telomerase Inhibitor IX,Telomerase,-0.373193,5,135
697,Telomerase Inhibitor IX,Telomerase,0.069632,7,135
A2780,Telomerase Inhibitor IX,Telomerase,-1.134697,18,135
COR-L105,Telomerase Inhibitor IX,Telomerase,0.816826,121,135
CRO-AP2,Telomerase Inhibitor IX,Telomerase,0.134318,133,135
COR-L88,Telomerase Inhibitor IX,Telomerase,0.357092,128,135
COLO-824,Telomerase Inhibitor IX,Telomerase,0.830757,119,135
COLO-800,Telomerase Inhibitor IX,Telomerase,0.572492,118,135
COLO-792,Telomerase Inhibitor IX,Telomerase,0.27595,117,135
COLO-679,Telomerase Inhibitor IX,Telomerase,-0.08486,113,135
CHP-212,Telomerase Inhibitor IX,Telomerase,-0.276508,103,135
CFPAC-1,Telomerase Inhibitor IX,Telomerase,1.05675,98,135
Ca-Ski,Telomerase Inhibitor IX,Telomerase,0.200004,138,135
Caov-3,Telomerase Inhibitor IX,Telomerase,1.182189,143,135
CAL-120,Telomerase Inhibitor IX,Telomerase,0.386547,78,135
CAL-72,Telomerase Inhibitor IX,Telomerase,-0.848753,88,135
CAL-62,Telomerase Inhibitor IX,Telomerase,-0.708082,87,135
C32,Telomerase Inhibitor IX,Telomerase,0.468451,73,135
Daudi,Telomerase Inhibitor IX,Telomerase,0.313228,175,135
DB,Telomerase Inhibitor IX,Telomerase,0.712091,157,135
Daoy,Telomerase Inhibitor IX,Telomerase,-0.213962,174,135
D-283MED,Telomerase Inhibitor IX,Telomerase,-1.063192,149,135
DEL,Telomerase Inhibitor IX,Telomerase,-1.116696,159,135
Detroit562,Telomerase Inhibitor IX,Telomerase,0.605754,176,135
DG-75,Telomerase Inhibitor IX,Telomerase,-0.438178,160,135
DK-MG,Telomerase Inhibitor IX,Telomerase,1.170766,162,135
DJM-1,Telomerase Inhibitor IX,Telomerase,-0.398489,161,135
DOHH-2,Telomerase Inhibitor IX,Telomerase,-0.423065,168,135
DoTc2-4510,Telomerase Inhibitor IX,Telomerase,0.672196,178,135
DU-4475,Telomerase Inhibitor IX,Telomerase,-1.208377,173,135
EB2,Telomerase Inhibitor IX,Telomerase,-1.532212,180,135
EB-3,Telomerase Inhibitor IX,Telomerase,-0.322316,179,135
ECC10,Telomerase Inhibitor IX,Telomerase,-0.315331,183,135
EFM-19,Telomerase Inhibitor IX,Telomerase,-0.059618,185,135
EoL-1-cell,Telomerase Inhibitor IX,Telomerase,-1.370988,218,135
ETK-1,Telomerase Inhibitor IX,Telomerase,0.857547,206,135
EVSA-T,Telomerase Inhibitor IX,Telomerase,0.197835,207,135
FADU,Telomerase Inhibitor IX,Telomerase,0.318032,219,135
FTC-133,Telomerase Inhibitor IX,Telomerase,0.291888,221,135
G-361,Telomerase Inhibitor IX,Telomerase,0.592297,226,135
GAMG,Telomerase Inhibitor IX,Telomerase,0.353223,232,135
GCIY,Telomerase Inhibitor IX,Telomerase,0.655811,234,135
GDM-1,Telomerase Inhibitor IX,Telomerase,0.909142,236,135
GI-1,Telomerase Inhibitor IX,Telomerase,-0.145645,237,135
GI-ME-N,Telomerase Inhibitor IX,Telomerase,0.924241,238,135
GOTO,Telomerase Inhibitor IX,Telomerase,0.795841,239,135
GR-ST,Telomerase Inhibitor IX,Telomerase,-1.321675,241,135
GCT,Telomerase Inhibitor IX,Telomerase,1.508086,235,135
ESS-1,Telomerase Inhibitor IX,Telomerase,-0.894633,205,135
H4,Telomerase Inhibitor IX,Telomerase,-1.160763,245,135
H9,Telomerase Inhibitor IX,Telomerase,-0.347892,246,135
HC-1,Telomerase Inhibitor IX,Telomerase,0.104769,250,135
HCC1419,Telomerase Inhibitor IX,Telomerase,0.747624,260,135
HCC1569,Telomerase Inhibitor IX,Telomerase,0.822953,263,135
HCC1806,Telomerase Inhibitor IX,Telomerase,-0.853878,265,135
HEL,Telomerase Inhibitor IX,Telomerase,0.009022,280,135
HGC-27,Telomerase Inhibitor IX,Telomerase,-0.675366,281,135
HH,Telomerase Inhibitor IX,Telomerase,1.288703,282,135
HLE,Telomerase Inhibitor IX,Telomerase,-0.250717,284,135
HMV-II,Telomerase Inhibitor IX,Telomerase,0.173484,285,135
HOS,Telomerase Inhibitor IX,Telomerase,-0.839047,290,135
HSC-3,Telomerase Inhibitor IX,Telomerase,-0.291488,294,135
HSC-4,Telomerase Inhibitor IX,Telomerase,0.36649,296,135
HT,Telomerase Inhibitor IX,Telomerase,0.684319,297,135
HT-1080,Telomerase Inhibitor IX,Telomerase,0.773934,298,135
HT-1376,Telomerase Inhibitor IX,Telomerase,1.533299,301,135
HT-144,Telomerase Inhibitor IX,Telomerase,-0.27211,302,135
HT-3,Telomerase Inhibitor IX,Telomerase,1.13218,304,135
HuCCT1,Telomerase Inhibitor IX,Telomerase,0.494205,318,135
HuO9,Telomerase Inhibitor IX,Telomerase,-0.50844,321,135
HuTu-80,Telomerase Inhibitor IX,Telomerase,-1.444659,324,135
IGR-1,Telomerase Inhibitor IX,Telomerase,-0.276636,326,135
IMR-5,Telomerase Inhibitor IX,Telomerase,-1.322655,332,135
IPC-298,Telomerase Inhibitor IX,Telomerase,0.720867,333,135
IST-MEL1,Telomerase Inhibitor IX,Telomerase,0.193907,334,135
JAR,Telomerase Inhibitor IX,Telomerase,0.701775,339,135
JiyoyeP-2003,Telomerase Inhibitor IX,Telomerase,-0.881813,360,135
JVM-2,Telomerase Inhibitor IX,Telomerase,-0.578422,358,135
JVM-3,Telomerase Inhibitor IX,Telomerase,-1.028648,359,135
KALS-1,Telomerase Inhibitor IX,Telomerase,1.547015,365,135
KARPAS-45,Telomerase Inhibitor IX,Telomerase,0.357827,370,135
KARPAS-299,Telomerase Inhibitor IX,Telomerase,-1.014265,368,135
KARPAS-422,Telomerase Inhibitor IX,Telomerase,1.155423,369,135
KASUMI-1,Telomerase Inhibitor IX,Telomerase,0.674209,372,135
KE-37,Telomerase Inhibitor IX,Telomerase,-1.202049,375,135
KG-1,Telomerase Inhibitor IX,Telomerase,0.830142,377,135
KMOE-2,Telomerase Inhibitor IX,Telomerase,0.462401,384,135
KMS-12-BM,Telomerase Inhibitor IX,Telomerase,-0.314042,388,135
KNS-42,Telomerase Inhibitor IX,Telomerase,1.38841,389,135
HuP-T3,Telomerase Inhibitor IX,Telomerase,0.122918,322,135
HT55,Telomerase Inhibitor IX,Telomerase,1.154771,305,135
HT-115,Telomerase Inhibitor IX,Telomerase,1.252157,299,135
H-EMC-SS,Telomerase Inhibitor IX,Telomerase,0.80722,243,135
GP5d,Telomerase Inhibitor IX,Telomerase,0.029737,240,135
DMS-53,Telomerase Inhibitor IX,Telomerase,0.95136,165,135
G-402,Telomerase Inhibitor IX,Telomerase,-1.161632,228,135
G-401,Telomerase Inhibitor IX,Telomerase,-0.237627,227,135
KY821,Telomerase Inhibitor IX,Telomerase,-0.674749,406,135
KU812,Telomerase Inhibitor IX,Telomerase,-0.266927,404,135
KU-19-19,Telomerase Inhibitor IX,Telomerase,-0.617733,403,135
KS-1,Telomerase Inhibitor IX,Telomerase,0.677339,402,135
KP-N-YN,Telomerase Inhibitor IX,Telomerase,-0.511582,400,135
KYSE-150,Telomerase Inhibitor IX,Telomerase,0.372129,410,135
KYSE-180,Telomerase Inhibitor IX,Telomerase,-0.004186,411,135
KYSE-270,Telomerase Inhibitor IX,Telomerase,-0.083401,413,135
KYSE-450,Telomerase Inhibitor IX,Telomerase,-0.514942,415,135
KYSE-510,Telomerase Inhibitor IX,Telomerase,0.826695,417,135
L-428,Telomerase Inhibitor IX,Telomerase,0.453459,422,135
L-540,Telomerase Inhibitor IX,Telomerase,-0.941647,423,135
LAMA-84,Telomerase Inhibitor IX,Telomerase,0.016674,424,135
LC-2-ad,Telomerase Inhibitor IX,Telomerase,0.701199,435,135
LC4-1,Telomerase Inhibitor IX,Telomerase,0.144812,436,135
LNCaP-Clone-FGC,Telomerase Inhibitor IX,Telomerase,-0.233384,443,135
LOUCY,Telomerase Inhibitor IX,Telomerase,-1.332623,446,135
LoVo,Telomerase Inhibitor IX,Telomerase,0.569885,461,135
LS-123,Telomerase Inhibitor IX,Telomerase,2.133225,450,135
LS-411N,Telomerase Inhibitor IX,Telomerase,0.404577,452,135
LU-99A,Telomerase Inhibitor IX,Telomerase,0.888713,459,135
MC116,Telomerase Inhibitor IX,Telomerase,-0.488876,465,135
MC-IXC,Telomerase Inhibitor IX,Telomerase,-0.289441,464,135
MDA-MB-175-VII,Telomerase Inhibitor IX,Telomerase,-0.647673,468,135
MDA-MB-453,Telomerase Inhibitor IX,Telomerase,-0.34363,474,135
MDA-MB-468,Telomerase Inhibitor IX,Telomerase,0.375909,475,135
MEL-HO,Telomerase Inhibitor IX,Telomerase,1.320101,480,135
MEG-01,Telomerase Inhibitor IX,Telomerase,-0.409751,479,135
MES-SA,Telomerase Inhibitor IX,Telomerase,0.558214,482,135
Mewo,Telomerase Inhibitor IX,Telomerase,0.855333,524,135
MFE-296,Telomerase Inhibitor IX,Telomerase,1.306414,484,135
MG-63,Telomerase Inhibitor IX,Telomerase,0.229006,488,135
MHH-CALL-2,Telomerase Inhibitor IX,Telomerase,0.030048,489,135
MHH-NB-11,Telomerase Inhibitor IX,Telomerase,-0.42312,492,135
MHH-PREB-1,Telomerase Inhibitor IX,Telomerase,-0.542201,493,135
MKN1,Telomerase Inhibitor IX,Telomerase,0.937941,495,135
MKN28,Telomerase Inhibitor IX,Telomerase,0.39612,496,135
ML-2,Telomerase Inhibitor IX,Telomerase,-0.303397,500,135
MLMA,Telomerase Inhibitor IX,Telomerase,0.46958,501,135
MN-60,Telomerase Inhibitor IX,Telomerase,0.625925,504,135
MOG-G-CCM,Telomerase Inhibitor IX,Telomerase,0.68811,505,135
MOG-G-UVW,Telomerase Inhibitor IX,Telomerase,-1.123811,506,135
MOLT-13,Telomerase Inhibitor IX,Telomerase,0.717691,510,135
MOLT-16,Telomerase Inhibitor IX,Telomerase,-1.121273,511,135
MONO-MAC-6,Telomerase Inhibitor IX,Telomerase,-0.720852,513,135
Mo-T,Telomerase Inhibitor IX,Telomerase,0.566237,525,135
MPP-89,Telomerase Inhibitor IX,Telomerase,1.306656,514,135
MRK-nu-1,Telomerase Inhibitor IX,Telomerase,-0.83638,515,135
MSTO-211H,Telomerase Inhibitor IX,Telomerase,-0.631719,518,135
NALM-6,Telomerase Inhibitor IX,Telomerase,-0.725477,526,135
NAMALWA,Telomerase Inhibitor IX,Telomerase,-1.290315,527,135
NB69,Telomerase Inhibitor IX,Telomerase,-0.996741,538,135
NCI-H520,Telomerase Inhibitor IX,Telomerase,0.709215,639,135
SNU-1,Telomerase Inhibitor IX,Telomerase,-0.537345,837,135
SNU-5,Telomerase Inhibitor IX,Telomerase,0.31592,847,135
SNU-16,Telomerase Inhibitor IX,Telomerase,0.725467,839,135
NH-12,Telomerase Inhibitor IX,Telomerase,-1.088313,665,135
NKM-1,Telomerase Inhibitor IX,Telomerase,-0.836158,667,135
no-11,Telomerase Inhibitor IX,Telomerase,1.239615,967,135
NOMO-1,Telomerase Inhibitor IX,Telomerase,-0.006929,669,135
no-10,Telomerase Inhibitor IX,Telomerase,0.276005,966,135
NTERA-2-cl-D1,Telomerase Inhibitor IX,Telomerase,-0.739817,671,135
NUGC-3,Telomerase Inhibitor IX,Telomerase,0.996244,673,135
NCI-H747,Telomerase Inhibitor IX,Telomerase,0.00053,654,135
NCI-H716,Telomerase Inhibitor IX,Telomerase,0.725709,650,135
NCI-N87,Telomerase Inhibitor IX,Telomerase,1.79335,663,135
NCI-H2452,Telomerase Inhibitor IX,Telomerase,1.428148,612,135
NCI-H358,Telomerase Inhibitor IX,Telomerase,1.323566,632,135
NCI-H1155,Telomerase Inhibitor IX,Telomerase,0.145772,546,135
NCI-H1436,Telomerase Inhibitor IX,Telomerase,1.185848,551,135
NCI-H1581,Telomerase Inhibitor IX,Telomerase,0.015232,557,135
NCI-H1703,Telomerase Inhibitor IX,Telomerase,-0.094268,566,135
NCI-H1755,Telomerase Inhibitor IX,Telomerase,0.207431,568,135
NCI-H1993,Telomerase Inhibitor IX,Telomerase,0.790049,582,135
NCI-H2081,Telomerase Inhibitor IX,Telomerase,0.220334,589,135
NCI-H2196,Telomerase Inhibitor IX,Telomerase,0.997885,601,135
NCI-H524,Telomerase Inhibitor IX,Telomerase,-0.932936,641,135
NCI-H748,Telomerase Inhibitor IX,Telomerase,-0.038707,655,135
ONS-76,Telomerase Inhibitor IX,Telomerase,-0.021764,693,135
OPM-2,Telomerase Inhibitor IX,Telomerase,0.538692,694,135
P12-ICHIKAWA,Telomerase Inhibitor IX,Telomerase,-1.06026,713,135
P30-OHK,Telomerase Inhibitor IX,Telomerase,-0.13381,714,135
PA-1,Telomerase Inhibitor IX,Telomerase,0.315846,717,135
OCUB-M,Telomerase Inhibitor IX,Telomerase,0.590504,687,135
OC-314,Telomerase Inhibitor IX,Telomerase,-0.204344,680,135
PF-382,Telomerase Inhibitor IX,Telomerase,0.2249,734,135
Raji,Telomerase Inhibitor IX,Telomerase,-0.364108,779,135
RCM-1,Telomerase Inhibitor IX,Telomerase,0.919877,751,135
RD,Telomerase Inhibitor IX,Telomerase,1.37252,752,135
REH,Telomerase Inhibitor IX,Telomerase,0.937582,753,135
RF-48,Telomerase Inhibitor IX,Telomerase,-0.488416,758,135
RKO,Telomerase Inhibitor IX,Telomerase,0.170246,763,135
RMG-I,Telomerase Inhibitor IX,Telomerase,1.216987,766,135
RPMI-6666,Telomerase Inhibitor IX,Telomerase,-1.488062,769,135
RPMI-8402,Telomerase Inhibitor IX,Telomerase,-0.326287,772,135
RS4-11,Telomerase Inhibitor IX,Telomerase,-0.088282,774,135
RT-112,Telomerase Inhibitor IX,Telomerase,1.293545,775,135
Saos-2,Telomerase Inhibitor IX,Telomerase,1.00819,893,135
SAS,Telomerase Inhibitor IX,Telomerase,-0.696874,781,135
SF126,Telomerase Inhibitor IX,Telomerase,0.520081,793,135
SH-4,Telomerase Inhibitor IX,Telomerase,0.654996,797,135
SIG-M5,Telomerase Inhibitor IX,Telomerase,-0.433248,799,135
SJRH30,Telomerase Inhibitor IX,Telomerase,0.86625,802,135
SJSA-1,Telomerase Inhibitor IX,Telomerase,0.22718,803,135
SK-HEP-1,Telomerase Inhibitor IX,Telomerase,0.304709,808,135
SK-LMS-1,Telomerase Inhibitor IX,Telomerase,1.157111,809,135
SKM-1,Telomerase Inhibitor IX,Telomerase,-0.055708,830,135
SK-MEL-1,Telomerase Inhibitor IX,Telomerase,0.550446,811,135
SK-MEL-3,Telomerase Inhibitor IX,Telomerase,0.541261,815,135
SK-MEL-30,Telomerase Inhibitor IX,Telomerase,1.177247,816,135
SK-MEL-31,Telomerase Inhibitor IX,Telomerase,1.676784,817,135
SK-MES-1,Telomerase Inhibitor IX,Telomerase,1.572135,819,135
SK-MG-1,Telomerase Inhibitor IX,Telomerase,-0.207652,820,135
SK-PN-DW,Telomerase Inhibitor IX,Telomerase,0.578453,827,135
SK-UT-1,Telomerase Inhibitor IX,Telomerase,-0.264104,828,135
SNG-M,Telomerase Inhibitor IX,Telomerase,-0.954525,836,135
SNU-387,Telomerase Inhibitor IX,Telomerase,1.758231,842,135
SNU-423,Telomerase Inhibitor IX,Telomerase,1.177471,845,135
SNU-449,Telomerase Inhibitor IX,Telomerase,0.263865,846,135
SNU-C2B,Telomerase Inhibitor IX,Telomerase,0.626278,851,135
SU-DHL-1,Telomerase Inhibitor IX,Telomerase,-0.20513,856,135
SUP-T1,Telomerase Inhibitor IX,Telomerase,-0.072305,869,135
SW13,Telomerase Inhibitor IX,Telomerase,-1.165172,873,135
SW1088,Telomerase Inhibitor IX,Telomerase,0.204739,870,135
SW1417,Telomerase Inhibitor IX,Telomerase,2.619302,874,135
SW1710,Telomerase Inhibitor IX,Telomerase,1.178974,878,135
SW1783,Telomerase Inhibitor IX,Telomerase,-1.141129,879,135
SW48,Telomerase Inhibitor IX,Telomerase,-0.625886,881,135
SW626,Telomerase Inhibitor IX,Telomerase,1.570645,883,135
SW872,Telomerase Inhibitor IX,Telomerase,0.140263,888,135
SW982,Telomerase Inhibitor IX,Telomerase,0.267725,892,135
T84,Telomerase Inhibitor IX,Telomerase,0.869305,898,135
TALL-1,Telomerase Inhibitor IX,Telomerase,-0.09874,900,135
TGBC1TKB,Telomerase Inhibitor IX,Telomerase,1.624183,916,135
TGBC11TKB,Telomerase Inhibitor IX,Telomerase,1.4662,915,135
THP-1,Telomerase Inhibitor IX,Telomerase,0.770719,919,135
TYK-nu,Telomerase Inhibitor IX,Telomerase,0.223738,928,135
U-2-OS,Telomerase Inhibitor IX,Telomerase,1.0445,930,135
U-698-M,Telomerase Inhibitor IX,Telomerase,-1.741345,932,135
UMC-11,Telomerase Inhibitor IX,Telomerase,0.646048,942,135
WM-115,Telomerase Inhibitor IX,Telomerase,0.536155,952,135
WSU-NHL,Telomerase Inhibitor IX,Telomerase,-1.778089,958,135
YAPC,Telomerase Inhibitor IX,Telomerase,1.026245,959,135
YH-13,Telomerase Inhibitor IX,Telomerase,-0.84475,960,135
KM-H2,Telomerase Inhibitor IX,Telomerase,0.382103,381,135
OE19,Telomerase Inhibitor IX,Telomerase,0.403826,689,135
SUP-B8,Telomerase Inhibitor IX,Telomerase,-0.948598,866,135
NCI-H838,Telomerase Inhibitor IX,Telomerase,1.013319,659,135
QIMR-WIL,Telomerase Inhibitor IX,Telomerase,-0.77137,741,135
PSN1,Telomerase Inhibitor IX,Telomerase,-0.452226,738,135
OE33,Telomerase Inhibitor IX,Telomerase,0.495339,691,135
CW-2,Telomerase Inhibitor IX,Telomerase,0.797554,137,135
CHP-126,Telomerase Inhibitor IX,Telomerase,-0.52296,101,135
CGTH-W-1,Telomerase Inhibitor IX,Telomerase,0.526517,99,135
ATN-1,Telomerase Inhibitor IX,Telomerase,0.005805,39,135
CESS,Telomerase Inhibitor IX,Telomerase,-0.739539,97,135
COLO-684,Telomerase Inhibitor IX,Telomerase,-0.532805,115,135
COLO-668,Telomerase Inhibitor IX,Telomerase,0.95101,111,135
A388,Telomerase Inhibitor IX,Telomerase,-0.576241,21,135
BFTC-909,Telomerase Inhibitor IX,Telomerase,-0.219132,53,135
C2BBe1,Telomerase Inhibitor IX,Telomerase,0.290355,72,135
CA46,Telomerase Inhibitor IX,Telomerase,0.648766,75,135
BALL-1,Telomerase Inhibitor IX,Telomerase,-1.164321,43,135
BL-41,Telomerase Inhibitor IX,Telomerase,-1.479665,60,135
BV-173,Telomerase Inhibitor IX,Telomerase,-0.119591,67,135
IA-LM,Telomerase Inhibitor IX,Telomerase,1.07962,325,135
TGW,Telomerase Inhibitor IX,Telomerase,-0.262609,918,135
AN3-CA,Telomerase Inhibitor IX,Telomerase,-0.882,36,135
A204,Telomerase Inhibitor IX,Telomerase,-0.005213,15,135
NY,Telomerase Inhibitor IX,Telomerase,1.201338,675,135
A427,Telomerase Inhibitor IX,Telomerase,-0.118409,23,135
CAL-85-1,Telomerase Inhibitor IX,Telomerase,0.446924,90,135
CHL-1,Telomerase Inhibitor IX,Telomerase,0.305052,100,135
RL,Telomerase Inhibitor IX,Telomerase,-0.44035,764,135
NCI-H146,Telomerase Inhibitor IX,Telomerase,0.397412,553,135
NCI-H1651,Telomerase Inhibitor IX,Telomerase,0.355966,561,135
RPMI-7951,Telomerase Inhibitor IX,Telomerase,0.040169,770,135
ST486,Telomerase Inhibitor IX,Telomerase,-1.10531,854,135
SW1990,Telomerase Inhibitor IX,Telomerase,1.320751,880,135
SCC-15,Telomerase Inhibitor IX,Telomerase,1.161629,786,135
CAL-27,Telomerase Inhibitor IX,Telomerase,-0.621891,81,135
BC-3,Telomerase Inhibitor IX,Telomerase,0.775496,48,135
BC-1,Telomerase Inhibitor IX,Telomerase,-0.786705,47,135
A704,Telomerase Inhibitor IX,Telomerase,1.227544,28,135
A101D,Telomerase Inhibitor IX,Telomerase,-1.000289,13,135
23132-87,Telomerase Inhibitor IX,Telomerase,0.648249,1,135
A431,Telomerase Inhibitor IX,Telomerase,0.177807,24,135
BFTC-905,Telomerase Inhibitor IX,Telomerase,-0.789668,52,135
CAL-51,Telomerase Inhibitor IX,Telomerase,-0.303608,85,135
SCC-3,Telomerase Inhibitor IX,Telomerase,-0.495178,788,135
RERF-LC-MS,Telomerase Inhibitor IX,Telomerase,-0.386975,756,135
GAK,Telomerase Inhibitor IX,Telomerase,0.394334,231,135
AM-38,Telomerase Inhibitor IX,Telomerase,0.491807,34,135
A4-Fuk,Telomerase Inhibitor IX,Telomerase,-0.992877,22,135
A3-KAW,Telomerase Inhibitor IX,Telomerase,-1.55389,19,135
DOK,Telomerase Inhibitor IX,Telomerase,0.017325,169,135
COR-L279,Telomerase Inhibitor IX,Telomerase,0.25714,123,135
CHP-134,Telomerase Inhibitor IX,Telomerase,-1.431302,102,135
NEC8,Telomerase Inhibitor IX,Telomerase,-0.535254,664,135
CAS-1,Telomerase Inhibitor IX,Telomerase,0.874076,94,135
ALL-PO,Telomerase Inhibitor IX,Telomerase,-0.193346,32,135
OCI-AML2,Telomerase Inhibitor IX,Telomerase,-0.942592,681,135
MFM-223,Telomerase Inhibitor IX,Telomerase,0.625149,487,135
CML-T1,Telomerase Inhibitor IX,Telomerase,-0.993392,108,135
CAL-54,Telomerase Inhibitor IX,Telomerase,-0.479673,86,135
LS-1034,Telomerase Inhibitor IX,Telomerase,1.362389,449,135
22RV1,Telomerase Inhibitor IX,Telomerase,0.536238,0,135
8505C,Telomerase Inhibitor IX,Telomerase,-0.103612,12,135
B-CPAP,Telomerase Inhibitor IX,Telomerase,0.350476,42,135
BPH-1,Telomerase Inhibitor IX,Telomerase,0.305681,62,135
CAL-148,Telomerase Inhibitor IX,Telomerase,-0.809138,80,135
CAL-39,Telomerase Inhibitor IX,Telomerase,0.089743,84,135
CaR-1,Telomerase Inhibitor IX,Telomerase,-0.097965,140,135
HO-1-N-1,Telomerase Inhibitor IX,Telomerase,-0.706834,286,135
HTC-C3,Telomerase Inhibitor IX,Telomerase,0.452988,306,135
KGN,Telomerase Inhibitor IX,Telomerase,-1.362066,378,135
KLE,Telomerase Inhibitor IX,Telomerase,1.940955,380,135
KNS-81-FD,Telomerase Inhibitor IX,Telomerase,0.314633,391,135
KP-N-RT-BM-1,Telomerase Inhibitor IX,Telomerase,0.405355,399,135
K5,Telomerase Inhibitor IX,Telomerase,-0.136716,364,135
L-363,Telomerase Inhibitor IX,Telomerase,0.110997,421,135
MDA-MB-415,Telomerase Inhibitor IX,Telomerase,0.88815,472,135
NCI-H250,Telomerase Inhibitor IX,Telomerase,0.952994,614,135
NCI-H1975,Telomerase Inhibitor IX,Telomerase,1.466831,581,135
SW954,Telomerase Inhibitor IX,Telomerase,0.376932,890,135
TE-441-T,Telomerase Inhibitor IX,Telomerase,-0.260082,910,135
MDA-MB-157,Telomerase Inhibitor IX,Telomerase,0.760811,467,135
MKN45,Telomerase Inhibitor IX,Telomerase,0.062244,497,135
NCI-H810,Telomerase Inhibitor IX,Telomerase,-0.616201,656,135
MFH-ino,Telomerase Inhibitor IX,Telomerase,0.121523,486,135
PANC-03-27,Telomerase Inhibitor IX,Telomerase,0.563783,721,135
PANC-10-05,Telomerase Inhibitor IX,Telomerase,1.906563,724,135
RL95-2,Telomerase Inhibitor IX,Telomerase,-0.162773,765,135
SiHa,Telomerase Inhibitor IX,Telomerase,1.211233,894,135
SKG-IIIa,Telomerase Inhibitor IX,Telomerase,0.798087,829,135
TT,Telomerase Inhibitor IX,Telomerase,2.207404,925,135
VMRC-MELG,Telomerase Inhibitor IX,Telomerase,-0.732341,948,135
TE-9,Telomerase Inhibitor IX,Telomerase,0.691769,914,135
TE-11,Telomerase Inhibitor IX,Telomerase,0.544045,906,135
TE-6,Telomerase Inhibitor IX,Telomerase,0.375266,912,135
TE-12,Telomerase Inhibitor IX,Telomerase,0.791621,907,135
TC-YIK,Telomerase Inhibitor IX,Telomerase,-1.165965,902,135
YT,Telomerase Inhibitor IX,Telomerase,-0.51127,963,135
OAW-28,Telomerase Inhibitor IX,Telomerase,0.316974,678,135
LCLC-97TM1,Telomerase Inhibitor IX,Telomerase,0.715414,438,135
KP-N-YS,Telomerase Inhibitor IX,Telomerase,-0.145771,401,135
D-245MG,Telomerase Inhibitor IX,Telomerase,1.570767,146,135
D-247MG,Telomerase Inhibitor IX,Telomerase,1.228422,147,135
D-263MG,Telomerase Inhibitor IX,Telomerase,0.016023,148,135
D-336MG,Telomerase Inhibitor IX,Telomerase,0.417797,150,135
D-392MG,Telomerase Inhibitor IX,Telomerase,-0.591731,151,135
D-423MG,Telomerase Inhibitor IX,Telomerase,-1.050142,152,135
D-502MG,Telomerase Inhibitor IX,Telomerase,0.675839,153,135
D-566MG,Telomerase Inhibitor IX,Telomerase,0.485956,155,135
CAMA-1,Telomerase Inhibitor IX,Telomerase,-0.136087,91,135
CTB-1,Telomerase Inhibitor IX,Telomerase,-0.375769,135,135
Caov-4,Telomerase Inhibitor IX,Telomerase,-0.677608,144,135
M059J,Telomerase Inhibitor IX,Telomerase,0.12749,462,135
HAL-01,Telomerase Inhibitor IX,Telomerase,-0.559024,248,135
OMC-1,Telomerase Inhibitor IX,Telomerase,0.738367,692,135
ES8,Telomerase Inhibitor IX,Telomerase,-0.103236,202,135
ES6,Telomerase Inhibitor IX,Telomerase,0.454855,200,135
ES1,Telomerase Inhibitor IX,Telomerase,-0.157629,197,135
EW-7,Telomerase Inhibitor IX,Telomerase,1.032928,217,135
EW-3,Telomerase Inhibitor IX,Telomerase,1.029966,216,135
EW-12,Telomerase Inhibitor IX,Telomerase,0.335082,210,135
EW-1,Telomerase Inhibitor IX,Telomerase,0.703048,208,135
EW-22,Telomerase Inhibitor IX,Telomerase,-0.227425,214,135
EW-24,Telomerase Inhibitor IX,Telomerase,0.639069,215,135
LAN-6,Telomerase Inhibitor IX,Telomerase,0.197664,425,135
NB10,Telomerase Inhibitor IX,Telomerase,-0.557687,530,135
NB12,Telomerase Inhibitor IX,Telomerase,-0.077227,531,135
NB6,Telomerase Inhibitor IX,Telomerase,0.982921,537,135
NB7,Telomerase Inhibitor IX,Telomerase,1.238128,539,135
NB17,Telomerase Inhibitor IX,Telomerase,-0.159074,534,135
NB5,Telomerase Inhibitor IX,Telomerase,0.289546,536,135
NB13,Telomerase Inhibitor IX,Telomerase,-1.058276,532,135
